date,signal_date,action,amount,execution_price_mode,spy_trade_price,qqq_trade_price,spy_weight,qqq_weight,regime,panic_tier,satellite_signal,reason,multiplier,core_spy_weight,core_qqq_weight,satellite_spy_weight,satellite_qqq_weight,cash_reservoir_pct,proceeds,trim_spy_frac,trim_qqq_frac
2011-07-21,2011-07-20,DCA_BUY,2000.0,next_open,102.7216,51.5754,0.5,0.5,cheap,0.0,neutral_satellite,CAPE=22.6:cheap; neutral_satellite,1.5,0.4,0.4,0.1,0.1,0.012146406997893594,,,
2011-07-28,2011-07-27,DCA_BUY,2000.0,next_open,100.5655,51.1006,0.5,0.5,cheap,0.0,neutral_satellite,CAPE=22.6:cheap; neutral_satellite,1.5,0.4,0.4,0.1,0.1,0.01214613216123313,,,
2011-08-04,2011-08-03,DCA_BUY,1000.0,next_open,95.8067,49.2367,0.45,0.55,cheap,0.0,qqq_mild_strength_satellite_qqq_tilt,CAPE=22.6:cheap; below_sma200_cap; qqq_mild_strength_satellite_qqq_tilt,0.5,0.4,0.4,0.05,0.15,0.012341252234705691,,,
2011-08-05,2011-08-04,MONTHLY_TRIM,,next_open,93.7584,48.1113,,,cheap,,,"CAPE=22.6:cheap; falling_knife_guard; panic_ladder_2:tier1_dip:VIX=31.7,RSI=24.4,DD=-11.4%,tier2_panic:VIX=31.7,RSI=24.4,DD=-11.4%; risk_off_satellite_to_spy; monthly_risk_off_trim",,,,,,,7851.72,0.0,0.1
2011-08-11,2011-08-10,DCA_BUY,3000.0,next_open,87.2132,45.3593,0.6000000000000001,0.4,cheap,2.0,risk_off_satellite_to_spy,"CAPE=22.6:cheap; falling_knife_guard; panic_ladder_2:tier1_dip:VIX=43.0,RSI=26.7,DD=-17.3%,tier2_panic:VIX=43.0,RSI=26.7,DD=-17.3%; risk_off_satellite_to_spy; monthly_risk_off_trim",1.5,0.4,0.4,0.2,0.0,0.07365837898764047,,,
2011-08-18,2011-08-17,DCA_BUY,1000.0,next_open,89.7081,45.8341,0.6000000000000001,0.4,deep_value,0.0,risk_off_satellite_to_spy,CAPE=20.0:deep_value; below_sma200_cap; risk_off_satellite_to_spy; monthly_risk_off_trim,0.5,0.4,0.4,0.2,0.0,0.0624980125734063,,,
2011-08-25,2011-08-24,DCA_BUY,4000.0,next_open,91.4253,46.3001,0.6000000000000001,0.4,deep_value,2.0,risk_off_satellite_to_spy,"CAPE=20.0:deep_value; falling_knife_guard; panic_ladder_2:tier2_panic:VIX=35.9,RSI=44.5,DD=-13.0%; risk_off_satellite_to_spy; monthly_risk_off_trim",2.0,0.4,0.4,0.2,0.0,0.06892368720049807,,,
2011-09-01,2011-08-31,DCA_BUY,1000.0,next_open,94.1666,48.5333,0.6000000000000001,0.4,deep_value,0.0,risk_off_satellite_to_spy,CAPE=20.0:deep_value; below_sma200_cap; risk_off_satellite_to_spy; monthly_risk_off_trim,0.5,0.4,0.4,0.2,0.0,0.053512360870079004,,,
2011-09-01,2011-08-31,MONTHLY_TRIM,,next_open,94.1666,48.5333,,,deep_value,,,CAPE=20.0:deep_value; below_sma200_cap; risk_off_satellite_to_spy; monthly_risk_off_trim,,,,,,,7505.87,0.0,0.1
2011-09-08,2011-09-07,DCA_BUY,1000.0,next_open,92.0721,47.7947,0.6000000000000001,0.4,deep_value,0.0,risk_off_satellite_to_spy,CAPE=20.0:deep_value; below_sma200_cap; risk_off_satellite_to_spy; monthly_risk_off_trim,0.5,0.4,0.4,0.2,0.0,0.10481595575005184,,,
2011-09-15,2011-09-14,DCA_BUY,1000.0,next_open,92.9037,49.2015,0.6000000000000001,0.4,deep_value,0.0,risk_off_satellite_to_spy,CAPE=20.0:deep_value; below_sma200_cap; risk_off_satellite_to_spy; monthly_risk_off_trim,0.5,0.4,0.4,0.2,0.0,0.10935839664002883,,,
2011-09-22,2011-09-21,DCA_BUY,4000.0,next_open,87.6567,47.5398,0.6000000000000001,0.4,deep_value,2.0,risk_off_satellite_to_spy,"CAPE=19.7:deep_value; panic_ladder_2:tier2_panic:VIX=37.3,RSI=44.4,DD=-13.6%; risk_off_satellite_to_spy; monthly_risk_off_trim",2.0,0.4,0.4,0.2,0.0,0.1148535970431301,,,
2011-09-29,2011-09-28,DCA_BUY,4000.0,next_open,90.5979,48.7642,0.6000000000000001,0.4,deep_value,2.0,risk_off_satellite_to_spy,"CAPE=19.7:deep_value; falling_knife_guard; panic_ladder_2:tier2_panic:VIX=41.1,RSI=44.3,DD=-14.7%; risk_off_satellite_to_spy; monthly_risk_off_trim",2.0,0.4,0.4,0.2,0.0,0.10300683895096142,,,
2011-10-03,2011-09-30,MONTHLY_TRIM,,next_open,87.0684,45.8222,,,deep_value,,,"CAPE=19.7:deep_value; falling_knife_guard; panic_ladder_2:tier2_panic:VIX=43.0,RSI=41.2,DD=-16.2%; risk_off_satellite_to_spy; monthly_risk_off_trim",,,,,,,6756.95,0.0,0.1
2011-10-06,2011-10-05,DCA_BUY,4000.0,next_open,88.5158,47.0906,0.6000000000000001,0.4,deep_value,2.0,risk_off_satellite_to_spy,"CAPE=19.7:deep_value; falling_knife_guard; panic_ladder_2:tier2_panic:VIX=37.8,RSI=46.1,DD=-15.3%; risk_off_satellite_to_spy; monthly_risk_off_trim",2.0,0.4,0.4,0.2,0.0,0.1313165723597221,,,
2011-10-13,2011-10-12,DCA_BUY,1000.0,next_open,92.9122,49.7596,0.6000000000000001,0.4,deep_value,0.0,risk_off_satellite_to_spy,CAPE=19.7:deep_value; below_sma200_cap; risk_off_satellite_to_spy; monthly_risk_off_trim,0.5,0.4,0.4,0.2,0.0,0.11246697600879517,,,
2011-10-20,2011-10-19,DCA_BUY,1000.0,next_open,93.9881,50.0855,0.6000000000000001,0.4,deep_value,0.0,risk_off_satellite_to_spy,CAPE=20.2:deep_value; below_sma200_cap; risk_off_satellite_to_spy; monthly_risk_off_trim,0.5,0.4,0.4,0.2,0.0,0.11635604682100927,,,
2011-10-27,2011-10-26,DCA_BUY,1000.0,next_open,98.7869,51.6534,0.6000000000000001,0.4,deep_value,0.0,risk_off_satellite_to_spy,CAPE=20.2:deep_value; high_vix_cap:VIX=29.9; below_sma200_cap; risk_off_satellite_to_spy,0.5,0.4,0.4,0.2,0.0,0.1186641299347881,,,
2011-11-02,2011-11-01,MONTHLY_TRIM,,next_open,95.8457,50.2353,,,deep_value,,,CAPE=20.2:deep_value; below_sma200_cap; risk_off_satellite_to_spy; monthly_risk_off_trim,,,,,,,6956.16,0.0,0.1
2011-11-03,2011-11-02,DCA_BUY,1000.0,next_open,96.9603,50.5347,0.6000000000000001,0.4,deep_value,0.0,risk_off_satellite_to_spy,CAPE=20.2:deep_value; below_sma200_cap; risk_off_satellite_to_spy; monthly_risk_off_trim,0.5,0.4,0.4,0.2,0.0,0.16022845273761155,,,
2011-11-10,2011-11-09,DCA_BUY,4000.0,next_open,96.5887,50.5348,0.6000000000000001,0.4,deep_value,2.0,risk_off_satellite_to_spy,"CAPE=20.2:deep_value; panic_ladder_2:tier2_panic:VIX=36.2,RSI=50.3,DD=-8.8%; risk_off_satellite_to_spy; monthly_risk_off_trim",2.0,0.4,0.4,0.2,0.0,0.16448105966529883,,,
2011-11-17,2011-11-16,DCA_BUY,1000.0,next_open,95.8612,50.2265,0.6000000000000001,0.4,deep_value,0.0,risk_off_satellite_to_spy,CAPE=20.3:deep_value; below_sma200_cap; risk_off_satellite_to_spy; monthly_risk_off_trim,0.5,0.4,0.4,0.2,0.0,0.15142254057801485,,,
2011-11-25,2011-11-23,DCA_BUY,4000.0,next_open,90.0793,46.7383,0.6000000000000001,0.4,deep_value,1.0,risk_off_satellite_to_spy,"CAPE=20.3:deep_value; falling_knife_guard; panic_ladder_1:tier1_dip:VIX=34.0,RSI=37.1,DD=-13.7%; risk_off_satellite_to_spy; monthly_risk_off_trim",2.0,0.4,0.4,0.2,0.0,0.16380460718372628,,,
2011-12-01,2011-11-30,DCA_BUY,1000.0,next_open,96.6352,49.6627,0.6000000000000001,0.4,deep_value,0.0,risk_off_satellite_to_spy,CAPE=20.3:deep_value; high_vix_cap:VIX=27.8; below_sma200_cap; risk_off_satellite_to_spy,0.5,0.4,0.4,0.2,0.0,0.1431523787879667,,,
2011-12-08,2011-12-07,DCA_BUY,1000.0,next_open,97.4479,49.9534,0.5,0.5,deep_value,0.0,neutral_satellite,CAPE=20.3:deep_value; high_vix_cap:VIX=28.7; neutral_satellite,0.5,0.4,0.4,0.1,0.1,0.14511416428242943,,,
2011-12-09,2011-12-08,MONTHLY_TRIM,,next_open,96.372,49.557,,,deep_value,,,CAPE=20.3:deep_value; below_sma200_cap; risk_off_satellite_to_spy; monthly_risk_off_trim,,,,,,,6669.3,0.0,0.1
2011-12-15,2011-12-14,DCA_BUY,1000.0,next_open,95.2265,48.7642,0.6000000000000001,0.4,deep_value,0.0,risk_off_satellite_to_spy,CAPE=20.3:deep_value; below_sma200_cap; risk_off_satellite_to_spy,0.5,0.4,0.4,0.2,0.0,0.1876663755062447,,,
2011-12-22,2011-12-21,DCA_BUY,1000.0,next_open,97.0767,48.8109,0.6000000000000001,0.4,deep_value,0.0,qqq_weak_satellite_to_spy,CAPE=20.5:deep_value; below_sma200_cap; qqq_weak_satellite_to_spy,0.5,0.4,0.4,0.2,0.0,0.18788869142493225,,,
2011-12-29,2011-12-28,DCA_BUY,4000.0,next_open,97.5518,49.2338,0.6000000000000001,0.4,deep_value,0.0,qqq_weak_satellite_to_spy,CAPE=20.5:deep_value; qqq_weak_satellite_to_spy,2.0,0.4,0.4,0.2,0.0,0.1899340663127299,,,
