date,signal_date,action,amount,execution_price_mode,spy_trade_price,qqq_trade_price,spy_weight,qqq_weight,regime,panic_tier,satellite_signal,reason,multiplier,core_spy_weight,core_qqq_weight,satellite_spy_weight,satellite_qqq_weight,cash_reservoir_pct,proceeds,trim_spy_frac,trim_qqq_frac
2006-06-15,2006-06-14,DCA_BUY,1000.0,next_open,85.6711,32.3776,0.6000000000000001,0.4,fair,0.0,qqq_weak_satellite_to_spy,CAPE=25.7:fair; below_sma200_cap; qqq_weak_satellite_to_spy,0.5,0.4,0.4,0.2,0.0,0.014367843320435659,,,
2006-06-22,2006-06-21,DCA_BUY,1000.0,next_open,86.7441,33.0328,0.6000000000000001,0.4,cheap,0.0,qqq_weak_satellite_to_spy,CAPE=24.7:cheap; below_sma200_cap; qqq_weak_satellite_to_spy,0.5,0.4,0.4,0.2,0.0,0.020791822021043165,,,
2006-06-29,2006-06-28,DCA_BUY,1000.0,next_open,86.9176,32.5106,0.6000000000000001,0.4,cheap,0.0,qqq_weak_satellite_to_spy,CAPE=24.7:cheap; below_sma200_cap; qqq_weak_satellite_to_spy,0.5,0.4,0.4,0.2,0.0,0.02766327730026565,,,
2006-07-06,2006-07-05,DCA_BUY,3000.0,next_open,88.3061,32.7589,0.6000000000000001,0.4,cheap,0.0,qqq_weak_satellite_to_spy,CAPE=24.7:cheap; qqq_weak_satellite_to_spy,1.5,0.4,0.4,0.2,0.0,0.033652316684501714,,,
2006-07-13,2006-07-12,DCA_BUY,3000.0,next_open,87.0912,31.3636,0.6000000000000001,0.4,cheap,0.0,qqq_weak_satellite_to_spy,CAPE=24.7:cheap; qqq_weak_satellite_to_spy,1.5,0.4,0.4,0.2,0.0,0.02707484577351993,,,
2006-07-20,2006-07-19,DCA_BUY,3000.0,next_open,87.5563,31.4578,0.6000000000000001,0.4,cheap,0.0,qqq_weak_satellite_to_spy,CAPE=24.7:cheap; qqq_weak_satellite_to_spy,1.5,0.4,0.4,0.2,0.0,0.020140117925080907,,,
2006-07-27,2006-07-26,DCA_BUY,2000.0,next_open,88.4311,31.4492,0.6000000000000001,0.4,cheap,0.0,qqq_weak_satellite_to_spy,CAPE=24.7:cheap; qqq_weak_satellite_to_spy,1.5,0.4,0.4,0.2,0.0,0.01319142180034248,,,
2006-08-03,2006-08-02,DCA_BUY,2000.0,next_open,88.4033,31.2609,0.6000000000000001,0.4,cheap,0.0,qqq_weak_satellite_to_spy,CAPE=24.7:cheap; qqq_weak_satellite_to_spy,1.5,0.4,0.4,0.2,0.0,0.012904772206542422,,,
2006-08-10,2006-08-09,DCA_BUY,2000.0,next_open,87.8757,31.1838,0.6000000000000001,0.4,cheap,0.0,qqq_weak_satellite_to_spy,CAPE=24.7:cheap; qqq_weak_satellite_to_spy,1.5,0.4,0.4,0.2,0.0,0.012855160647634659,,,
2006-08-17,2006-08-16,DCA_BUY,2000.0,next_open,89.9584,32.9215,0.6000000000000001,0.4,fair,0.0,qqq_weak_satellite_to_spy,CAPE=25.1:fair; qqq_weak_satellite_to_spy,1.25,0.4,0.4,0.2,0.0,0.012240400898721538,,,
2006-08-24,2006-08-23,DCA_BUY,2000.0,next_open,90.243,32.7417,0.6000000000000001,0.4,fair,0.0,qqq_weak_satellite_to_spy,CAPE=25.1:fair; qqq_weak_satellite_to_spy,1.25,0.4,0.4,0.2,0.0,0.01215417960471226,,,
2006-08-31,2006-08-30,DCA_BUY,2000.0,next_open,90.84,33.3495,0.6000000000000001,0.4,fair,0.0,qqq_weak_satellite_to_spy,CAPE=25.1:fair; qqq_weak_satellite_to_spy,1.25,0.4,0.4,0.2,0.0,0.011856218265832073,,,
2006-09-07,2006-09-06,DCA_BUY,2000.0,next_open,90.2916,32.9985,0.6000000000000001,0.4,fair,0.0,qqq_weak_satellite_to_spy,CAPE=25.1:fair; qqq_weak_satellite_to_spy,1.25,0.4,0.4,0.2,0.0,0.011757968453941118,,,
2006-09-14,2006-09-13,DCA_BUY,2000.0,next_open,91.6107,34.1113,0.6000000000000001,0.4,fair,0.0,qqq_weak_satellite_to_spy,CAPE=25.1:fair; qqq_weak_satellite_to_spy,1.25,0.4,0.4,0.2,0.0,0.011370485262244679,,,
2006-09-21,2006-09-20,DCA_BUY,2000.0,next_open,92.4668,34.7134,0.5,0.5,fair,0.0,neutral_satellite,CAPE=25.6:fair; neutral_satellite,1.25,0.4,0.4,0.1,0.1,0.011139218089925088,,,
2006-09-28,2006-09-27,DCA_BUY,2000.0,next_open,93.2547,34.9189,0.5,0.5,fair,0.0,neutral_satellite,CAPE=25.6:fair; neutral_satellite,1.25,0.4,0.4,0.1,0.1,0.010927188183134519,,,
2006-10-05,2006-10-04,DCA_BUY,2000.0,next_open,94.0775,35.3729,0.5,0.5,fair,0.0,neutral_satellite,CAPE=25.6:fair; neutral_satellite,1.25,0.4,0.4,0.1,0.1,0.010689337429442475,,,
2006-10-12,2006-10-11,DCA_BUY,2000.0,next_open,94.4471,35.7669,0.45,0.55,fair,0.0,qqq_mild_strength_satellite_qqq_tilt,CAPE=25.6:fair; qqq_mild_strength_satellite_qqq_tilt,1.25,0.4,0.4,0.05,0.15,0.010540306449110982,,,
2006-10-19,2006-10-18,DCA_BUY,2000.0,next_open,95.1025,35.7069,0.45,0.55,fair,0.0,qqq_mild_strength_satellite_qqq_tilt,CAPE=26.5:fair; qqq_mild_strength_satellite_qqq_tilt,1.25,0.4,0.4,0.05,0.15,0.010341417860201802,,,
2006-10-26,2006-10-25,DCA_BUY,2000.0,next_open,96.6853,36.4692,0.45,0.55,fair,0.0,qqq_mild_strength_satellite_qqq_tilt,CAPE=26.5:fair; qqq_mild_strength_satellite_qqq_tilt,1.25,0.4,0.4,0.05,0.15,0.010096489748816148,,,
2006-11-02,2006-11-01,DCA_BUY,2000.0,next_open,95.1862,35.8097,0.45,0.55,fair,0.0,qqq_mild_strength_satellite_qqq_tilt,CAPE=26.5:fair; qqq_mild_strength_satellite_qqq_tilt,1.25,0.4,0.4,0.05,0.15,0.010100720535643815,,,
2006-11-09,2006-11-08,DCA_BUY,2000.0,next_open,96.9293,37.0516,0.45,0.55,fair,0.0,qqq_mild_strength_satellite_qqq_tilt,CAPE=26.5:fair; qqq_mild_strength_satellite_qqq_tilt,1.25,0.4,0.4,0.05,0.15,0.009810333260664257,,,
2006-11-16,2006-11-15,DCA_BUY,2000.0,next_open,97.9265,37.9081,0.45,0.55,fair,0.0,qqq_mild_strength_satellite_qqq_tilt,CAPE=26.9:fair; qqq_mild_strength_satellite_qqq_tilt,1.25,0.4,0.4,0.05,0.15,0.009562947551179677,,,
2006-11-24,2006-11-22,DCA_BUY,2000.0,next_open,97.787,38.028,0.45,0.55,fair,0.0,qqq_mild_strength_satellite_qqq_tilt,CAPE=26.9:fair; qqq_mild_strength_satellite_qqq_tilt,1.25,0.4,0.4,0.05,0.15,0.009379105827725333,,,
2006-11-30,2006-11-29,DCA_BUY,2000.0,next_open,97.9265,37.7282,0.45,0.55,fair,0.0,qqq_mild_strength_satellite_qqq_tilt,CAPE=26.9:fair; qqq_mild_strength_satellite_qqq_tilt,1.25,0.4,0.4,0.05,0.15,0.009372921348174239,,,
2006-12-07,2006-12-06,DCA_BUY,2000.0,next_open,99.0352,37.9766,0.45,0.55,fair,0.0,qqq_mild_strength_satellite_qqq_tilt,CAPE=26.9:fair; qqq_mild_strength_satellite_qqq_tilt,1.25,0.4,0.4,0.05,0.15,0.009222747622731687,,,
2006-12-14,2006-12-13,DCA_BUY,2000.0,next_open,98.9167,37.6597,0.5,0.5,fair,0.0,neutral_satellite,CAPE=26.9:fair; neutral_satellite,1.25,0.4,0.4,0.1,0.1,0.009173112060529409,,,
2006-12-21,2006-12-20,DCA_BUY,2000.0,next_open,99.7553,37.5083,0.5,0.5,fair,0.0,neutral_satellite,CAPE=27.3:fair; neutral_satellite,1.25,0.4,0.4,0.1,0.1,0.009068101395183048,,,
2006-12-28,2006-12-27,DCA_BUY,2000.0,next_open,99.8534,37.0453,0.5,0.5,fair,0.0,neutral_satellite,CAPE=27.3:fair; neutral_satellite,1.25,0.4,0.4,0.1,0.1,0.00900950160262506,,,
2007-01-04,2007-01-03,DCA_BUY,2000.0,next_open,99.026,37.131,0.5,0.5,fair,0.0,neutral_satellite,CAPE=27.3:fair; neutral_satellite,1.25,0.4,0.4,0.1,0.1,0.008975320398558336,,,
2007-01-11,2007-01-10,DCA_BUY,2000.0,next_open,99.2714,38.3402,0.5,0.5,fair,0.0,neutral_satellite,CAPE=27.3:fair; neutral_satellite,1.25,0.4,0.4,0.1,0.1,0.008758879449408423,,,
2007-01-18,2007-01-17,DCA_BUY,2000.0,next_open,100.3863,38.4087,0.5,0.5,fair,0.0,neutral_satellite,CAPE=27.2:fair; neutral_satellite,1.25,0.4,0.4,0.1,0.1,0.008610041895993521,,,
2007-01-25,2007-01-24,DCA_BUY,2000.0,next_open,100.8701,38.04,0.5,0.5,fair,0.0,neutral_satellite,CAPE=27.2:fair; neutral_satellite,1.25,0.4,0.4,0.1,0.1,0.008563334443084056,,,
2007-02-01,2007-01-31,DCA_BUY,2000.0,next_open,101.0734,37.9628,0.5,0.5,fair,0.0,neutral_satellite,CAPE=27.2:fair; neutral_satellite,1.25,0.4,0.4,0.1,0.1,0.008517775047231967,,,
2007-02-08,2007-02-07,DCA_BUY,2000.0,next_open,101.5152,38.0743,0.5,0.5,fair,0.0,neutral_satellite,CAPE=27.2:fair; neutral_satellite,1.25,0.4,0.4,0.1,0.1,0.00836709413368195,,,
2007-02-15,2007-02-14,DCA_BUY,2000.0,next_open,102.1392,38.2715,0.5,0.5,fair,0.0,neutral_satellite,CAPE=27.2:fair; neutral_satellite,1.25,0.4,0.4,0.1,0.1,0.008273482396620844,,,
2007-02-22,2007-02-21,DCA_BUY,2000.0,next_open,102.4057,38.8975,0.5,0.5,fair,0.0,neutral_satellite,CAPE=27.3:fair; neutral_satellite,1.25,0.4,0.4,0.1,0.1,0.00814418131217386,,,
2007-03-01,2007-02-28,DCA_BUY,2000.0,next_open,97.7008,36.4879,0.5,0.5,fair,0.0,neutral_satellite,CAPE=27.3:fair; neutral_satellite,1.25,0.4,0.4,0.1,0.1,0.008392740980802796,,,
2007-03-08,2007-03-07,DCA_BUY,2000.0,next_open,98.5422,36.9853,0.5,0.5,fair,0.0,neutral_satellite,CAPE=27.3:fair; neutral_satellite,1.25,0.4,0.4,0.1,0.1,0.00842419976031478,,,
2007-03-15,2007-03-14,DCA_BUY,2000.0,next_open,97.4414,36.788,0.5,0.5,fair,0.0,neutral_satellite,CAPE=27.3:fair; neutral_satellite,1.25,0.4,0.4,0.1,0.1,0.008334693631701924,,,
2007-03-22,2007-03-21,DCA_BUY,2000.0,next_open,101.0027,38.1326,0.5,0.5,fair,0.0,neutral_satellite,CAPE=26.2:fair; neutral_satellite,1.25,0.4,0.4,0.1,0.1,0.008000971669983712,,,
2007-03-29,2007-03-28,DCA_BUY,2000.0,next_open,100.341,37.6006,0.5,0.5,fair,0.0,neutral_satellite,CAPE=26.2:fair; neutral_satellite,1.25,0.4,0.4,0.1,0.1,0.008057871028927056,,,
2007-04-05,2007-04-04,DCA_BUY,2000.0,next_open,101.1365,38.0039,0.5,0.5,fair,0.0,neutral_satellite,CAPE=26.2:fair; neutral_satellite,1.25,0.4,0.4,0.1,0.1,0.007865433101172927,,,
2007-04-12,2007-04-11,DCA_BUY,2000.0,next_open,101.1857,37.8752,0.5,0.5,fair,0.0,neutral_satellite,CAPE=26.2:fair; neutral_satellite,1.25,0.4,0.4,0.1,0.1,0.007810125689954965,,,
2007-04-19,2007-04-18,DCA_BUY,2000.0,next_open,103.1638,38.4501,0.5,0.5,fair,0.0,neutral_satellite,CAPE=27.0:fair; neutral_satellite,1.25,0.4,0.4,0.1,0.1,0.007595562724699207,,,
2007-04-26,2007-04-25,DCA_BUY,2000.0,next_open,105.2334,39.8316,0.5,0.5,fair,0.0,neutral_satellite,CAPE=27.0:fair; neutral_satellite,1.25,0.4,0.4,0.1,0.1,0.0073798828781294346,,,
2007-05-03,2007-05-02,DCA_BUY,2000.0,next_open,105.5714,39.9088,0.5,0.5,fair,0.0,neutral_satellite,CAPE=27.0:fair; neutral_satellite,1.25,0.4,0.4,0.1,0.1,0.007316182165183355,,,
2007-05-10,2007-05-09,DCA_BUY,2000.0,next_open,106.1063,40.0461,0.5,0.5,fair,0.0,neutral_satellite,CAPE=27.0:fair; neutral_satellite,1.25,0.4,0.4,0.1,0.1,0.007192750588590506,,,
2007-05-17,2007-05-16,DCA_BUY,2000.0,next_open,106.5639,39.8917,0.5,0.5,fair,0.0,neutral_satellite,CAPE=27.5:fair; neutral_satellite,1.25,0.4,0.4,0.1,0.1,0.0071508912977850435,,,
2007-05-24,2007-05-23,DCA_BUY,2000.0,next_open,107.3735,40.2092,0.5,0.5,fair,0.0,neutral_satellite,CAPE=27.5:fair; neutral_satellite,1.25,0.4,0.4,0.1,0.1,0.007059701017185811,,,
2007-05-31,2007-05-30,DCA_BUY,2000.0,next_open,108.1759,40.6038,0.5,0.5,fair,0.0,neutral_satellite,CAPE=27.5:fair; neutral_satellite,1.25,0.4,0.4,0.1,0.1,0.006960307211271472,,,
2007-06-07,2007-06-06,DCA_BUY,2000.0,next_open,106.6906,40.2521,0.5,0.5,fair,0.0,neutral_satellite,CAPE=27.5:fair; neutral_satellite,1.25,0.4,0.4,0.1,0.1,0.0069593150842174045,,,
2007-06-14,2007-06-13,DCA_BUY,2000.0,next_open,107.0426,40.4151,0.5,0.5,fair,0.0,neutral_satellite,CAPE=27.5:fair; neutral_satellite,1.25,0.4,0.4,0.1,0.1,0.006911388575346441,,,
2007-06-21,2007-06-20,DCA_BUY,2000.0,next_open,106.8111,40.6099,0.5,0.5,fair,0.0,neutral_satellite,CAPE=27.4:fair; neutral_satellite,1.25,0.4,0.4,0.1,0.1,0.006845761140083542,,,
2007-06-28,2007-06-27,DCA_BUY,2000.0,next_open,106.3162,40.8074,0.5,0.5,fair,0.0,neutral_satellite,CAPE=27.4:fair; neutral_satellite,1.25,0.4,0.4,0.1,0.1,0.00680057069943911,,,
2007-07-05,2007-07-03,DCA_BUY,2000.0,next_open,107.7443,41.5115,0.5,0.5,fair,0.0,neutral_satellite,CAPE=27.4:fair; neutral_satellite,1.25,0.4,0.4,0.1,0.1,0.0066588125497215765,,,
2007-07-12,2007-07-11,DCA_BUY,2000.0,next_open,107.7231,42.0525,0.45,0.55,fair,0.0,qqq_mild_strength_satellite_qqq_tilt,CAPE=27.4:fair; qqq_mild_strength_satellite_qqq_tilt,1.25,0.4,0.4,0.05,0.15,0.006589707455813426,,,
2007-07-19,2007-07-18,DCA_BUY,2000.0,next_open,109.7239,43.2891,0.45,0.55,fair,0.0,qqq_mild_strength_satellite_qqq_tilt,CAPE=27.4:fair; qqq_mild_strength_satellite_qqq_tilt,1.25,0.4,0.4,0.05,0.15,0.006406963421712127,,,
2007-07-26,2007-07-25,DCA_BUY,2000.0,next_open,106.1819,42.1298,0.45,0.55,fair,0.0,qqq_mild_strength_satellite_qqq_tilt,CAPE=27.4:fair; qqq_mild_strength_satellite_qqq_tilt,1.25,0.4,0.4,0.05,0.15,0.0064755289122389245,,,
2007-08-02,2007-08-01,DCA_BUY,2000.0,next_open,103.7569,41.1594,0.45,0.55,fair,0.0,qqq_mild_strength_satellite_qqq_tilt,CAPE=27.4:fair; qqq_mild_strength_satellite_qqq_tilt,1.25,0.4,0.4,0.05,0.15,0.006646847294703641,,,
2007-08-09,2007-08-08,DCA_BUY,2000.0,next_open,104.2306,41.3827,0.45,0.55,fair,0.0,qqq_mild_strength_satellite_qqq_tilt,CAPE=27.4:fair; qqq_mild_strength_satellite_qqq_tilt,1.25,0.4,0.4,0.05,0.15,0.006465373052507685,,,
2007-08-16,2007-08-15,DCA_BUY,2000.0,next_open,98.8293,39.0985,0.6000000000000001,0.4,fair,1.0,risk_off_satellite_to_spy,"CAPE=26.1:fair; falling_knife_guard; panic_ladder_1:tier1_dip:VIX=30.7,RSI=34.6,DD=-9.0%; risk_off_satellite_to_spy; monthly_risk_off_trim",1.25,0.4,0.4,0.2,0.0,0.006826331490309293,,,
2007-08-16,2007-08-15,MONTHLY_TRIM,,next_open,98.8293,39.0985,,,fair,,,"CAPE=26.1:fair; falling_knife_guard; panic_ladder_1:tier1_dip:VIX=30.7,RSI=34.6,DD=-9.0%; risk_off_satellite_to_spy; monthly_risk_off_trim",,,,,,,14310.08,0.0,0.1
2007-08-23,2007-08-22,DCA_BUY,2500.0,next_open,104.167,41.0392,0.45,0.55,fair,0.0,qqq_mild_strength_satellite_qqq_tilt,CAPE=26.1:fair; qqq_mild_strength_satellite_qqq_tilt,1.25,0.4,0.4,0.05,0.15,0.053343971522151486,,,
2007-08-30,2007-08-29,DCA_BUY,2500.0,next_open,102.8308,41.0736,0.45,0.55,fair,0.0,qqq_mild_strength_satellite_qqq_tilt,CAPE=26.1:fair; qqq_mild_strength_satellite_qqq_tilt,1.25,0.4,0.4,0.05,0.15,0.05119423862076237,,,
2007-09-06,2007-09-05,DCA_BUY,2500.0,next_open,104.5983,42.2758,0.45,0.55,fair,0.0,qqq_mild_strength_satellite_qqq_tilt,CAPE=26.1:fair; qqq_mild_strength_satellite_qqq_tilt,1.25,0.4,0.4,0.05,0.15,0.04854915865001269,,,
2007-09-13,2007-09-12,DCA_BUY,2500.0,next_open,105.0224,42.3273,0.45,0.55,fair,0.0,qqq_mild_strength_satellite_qqq_tilt,CAPE=26.1:fair; qqq_mild_strength_satellite_qqq_tilt,1.25,0.4,0.4,0.05,0.15,0.04675910829457676,,,
2007-09-20,2007-09-19,DCA_BUY,2500.0,next_open,108.4089,42.9886,0.45,0.55,fair,0.0,qqq_mild_strength_satellite_qqq_tilt,CAPE=26.7:fair; qqq_mild_strength_satellite_qqq_tilt,1.25,0.4,0.4,0.05,0.15,0.04359040924649072,,,
2007-09-27,2007-09-26,DCA_BUY,2500.0,next_open,108.6177,44.3512,0.45,0.55,fair,0.0,qqq_mild_strength_satellite_qqq_tilt,CAPE=26.7:fair; qqq_mild_strength_satellite_qqq_tilt,1.25,0.4,0.4,0.05,0.15,0.04143504236181138,,,
2007-10-04,2007-10-03,DCA_BUY,2500.0,next_open,109.4701,44.4629,0.45,0.55,fair,0.0,qqq_mild_strength_satellite_qqq_tilt,CAPE=26.7:fair; qqq_mild_strength_satellite_qqq_tilt,1.25,0.4,0.4,0.05,0.15,0.03937630742653048,,,
2007-10-11,2007-10-10,DCA_BUY,2500.0,next_open,111.4733,46.2157,0.45,0.55,fair,0.0,qqq_mild_strength_satellite_qqq_tilt,CAPE=26.7:fair; qqq_mild_strength_satellite_qqq_tilt,1.25,0.4,0.4,0.05,0.15,0.036772923356073794,,,
2007-10-18,2007-10-17,DCA_BUY,2500.0,next_open,109.0013,45.8204,0.45,0.55,fair,0.0,qqq_mild_strength_satellite_qqq_tilt,CAPE=27.3:fair; qqq_mild_strength_satellite_qqq_tilt,1.25,0.4,0.4,0.05,0.15,0.03534734414256904,,,
2007-10-25,2007-10-24,DCA_BUY,2500.0,next_open,107.7227,46.3016,0.45,0.55,fair,0.0,qqq_mild_strength_satellite_qqq_tilt,CAPE=27.3:fair; qqq_mild_strength_satellite_qqq_tilt,1.25,0.4,0.4,0.05,0.15,0.03395369433913802,,,
2007-11-01,2007-10-31,DCA_BUY,2500.0,next_open,108.8877,46.9803,0.4,0.6000000000000001,fair,0.0,qqq_strong_satellite_to_qqq,CAPE=27.3:fair; qqq_strong_satellite_to_qqq,1.25,0.4,0.4,0.0,0.2,0.03165222113533706,,,
2007-11-08,2007-11-07,DCA_BUY,2500.0,next_open,105.1229,45.6572,0.5,0.5,fair,0.0,neutral_satellite,CAPE=27.3:fair; neutral_satellite,1.25,0.4,0.4,0.1,0.1,0.03120706313823642,,,
2007-11-13,2007-11-12,MONTHLY_TRIM,,next_open,103.2618,42.4352,,,fair,,,"CAPE=27.3:fair; falling_knife_guard; panic_ladder_2:tier1_dip:VIX=31.1,RSI=31.5,DD=-8.2%,tier2_panic:VIX=31.1,RSI=31.5,DD=-8.2%; risk_off_satellite_to_spy; monthly_risk_off_trim",,,,,,,15563.34,0.0,0.1
2007-11-15,2007-11-14,DCA_BUY,1000.0,next_open,104.1142,42.9594,0.5,0.5,fair,0.0,neutral_satellite,CAPE=27.3:fair; high_vix_cap:VIX=25.9; neutral_satellite,0.5,0.4,0.4,0.1,0.1,0.07664126906872977,,,
2007-11-23,2007-11-21,DCA_BUY,2500.0,next_open,101.628,42.6415,0.6000000000000001,0.4,fair,1.0,risk_off_satellite_to_spy,"CAPE=25.7:fair; falling_knife_guard; panic_ladder_1:tier1_dip:VIX=26.8,RSI=33.9,DD=-9.5%; risk_off_satellite_to_spy",1.25,0.4,0.4,0.2,0.0,0.08131699564918243,,,
2007-11-29,2007-11-28,DCA_BUY,1000.0,next_open,104.1497,44.0591,0.45,0.55,fair,0.0,qqq_mild_strength_satellite_qqq_tilt,CAPE=25.7:fair; below_sma200_cap; qqq_mild_strength_satellite_qqq_tilt,0.5,0.4,0.4,0.05,0.15,0.07644234196847688,,,
2007-12-06,2007-12-05,DCA_BUY,2500.0,next_open,105.5775,44.3598,0.45,0.55,fair,0.0,qqq_mild_strength_satellite_qqq_tilt,CAPE=25.7:fair; qqq_mild_strength_satellite_qqq_tilt,1.25,0.4,0.4,0.05,0.15,0.07837611021508091,,,
2007-12-13,2007-12-12,DCA_BUY,2500.0,next_open,105.3573,44.1021,0.45,0.55,fair,0.0,qqq_mild_strength_satellite_qqq_tilt,CAPE=25.7:fair; qqq_mild_strength_satellite_qqq_tilt,1.25,0.4,0.4,0.05,0.15,0.07623854256790485,,,
