date,signal_date,action,amount,execution_price_mode,spy_trade_price,qqq_trade_price,spy_weight,qqq_weight,regime,panic_tier,satellite_signal,reason,multiplier,core_spy_weight,core_qqq_weight,satellite_spy_weight,satellite_qqq_weight,cash_reservoir_pct,proceeds,trim_spy_frac,trim_qqq_frac
2023-08-03,2023-08-02,DCA_BUY,2000.0,next_open,448.04,371.94,0.45,0.55,elevated,0.0,qqq_mild_strength_satellite_qqq_tilt,CAPE=30.9:elevated; qqq_mild_strength_satellite_qqq_tilt,1.0,0.4,0.4,0.05,0.15,0.015651392600720796,,,
2023-08-10,2023-08-09,DCA_BUY,2000.0,next_open,448.19,370.97,0.45,0.55,elevated,0.0,qqq_mild_strength_satellite_qqq_tilt,CAPE=30.9:elevated; qqq_mild_strength_satellite_qqq_tilt,1.0,0.4,0.4,0.05,0.15,0.015628479401970447,,,
2023-08-17,2023-08-16,DCA_BUY,2000.0,next_open,441.16,363.96,0.45,0.55,elevated,0.0,qqq_mild_strength_satellite_qqq_tilt,CAPE=30.5:elevated; qqq_mild_strength_satellite_qqq_tilt,1.0,0.4,0.4,0.05,0.15,0.015608768032114936,,,
2023-08-24,2023-08-23,DCA_BUY,2000.0,next_open,444.69,372.64,0.45,0.55,elevated,0.0,qqq_mild_strength_satellite_qqq_tilt,CAPE=30.5:elevated; qqq_mild_strength_satellite_qqq_tilt,1.0,0.4,0.4,0.05,0.15,0.015162807485726317,,,
2023-08-31,2023-08-30,DCA_BUY,2000.0,next_open,451.65,376.94,0.5,0.5,elevated,0.0,neutral_satellite,CAPE=30.5:elevated; neutral_satellite,1.0,0.4,0.4,0.1,0.1,0.014652597199888437,,,
2023-09-07,2023-09-06,DCA_BUY,2000.0,next_open,443.11,370.21,0.5,0.5,elevated,0.0,neutral_satellite,CAPE=30.5:elevated; neutral_satellite,1.0,0.4,0.4,0.1,0.1,0.0145512337331916,,,
2023-09-14,2023-09-13,DCA_BUY,2000.0,next_open,449.07,375.99,0.5,0.5,elevated,0.0,neutral_satellite,CAPE=30.5:elevated; neutral_satellite,1.0,0.4,0.4,0.1,0.1,0.01434901140616334,,,
2023-09-21,2023-09-20,DCA_BUY,2000.0,next_open,435.7,360.8,0.5,0.5,elevated,0.0,neutral_satellite,CAPE=30.8:elevated; neutral_satellite,1.0,0.4,0.4,0.1,0.1,0.01446815867702162,,,
2023-09-28,2023-09-27,DCA_BUY,2000.0,next_open,425.48,354.11,0.5,0.5,elevated,0.0,neutral_satellite,CAPE=30.8:elevated; neutral_satellite,1.0,0.4,0.4,0.1,0.1,0.014652478569950092,,,
2023-10-05,2023-10-04,DCA_BUY,2000.0,next_open,424.36,359.74,0.5,0.5,elevated,0.0,neutral_satellite,CAPE=30.8:elevated; neutral_satellite,1.0,0.4,0.4,0.1,0.1,0.014349447297010537,,,
2023-10-12,2023-10-11,DCA_BUY,2000.0,next_open,436.95,371.73,0.5,0.5,elevated,0.0,neutral_satellite,CAPE=30.8:elevated; neutral_satellite,1.0,0.4,0.4,0.1,0.1,0.013739354576825203,,,
2023-10-19,2023-10-18,DCA_BUY,2000.0,next_open,430.95,364.81,0.5,0.5,fair,0.0,neutral_satellite,CAPE=28.7:fair; neutral_satellite,1.25,0.4,0.4,0.1,0.1,0.013801762195663984,,,
2023-10-26,2023-10-25,DCA_BUY,2000.0,next_open,416.45,349.12,0.45,0.55,fair,1.0,dip_buy_satellite_balanced_or_qqq_tilt,"CAPE=28.7:fair; falling_knife_guard; panic_ladder_1:tier1_dip:VIX=20.2,RSI=34.2,DD=-8.8%; dip_buy_satellite_balanced_or_qqq_tilt",1.25,0.4,0.4,0.05,0.15,0.01407570849064504,,,
2023-11-02,2023-11-01,DCA_BUY,1000.0,next_open,426.58,361.54,0.5,0.5,fair,0.0,neutral_satellite,CAPE=28.7:fair; below_sma200_cap; neutral_satellite,0.5,0.4,0.4,0.1,0.1,0.013662623762119176,,,
2023-11-09,2023-11-08,DCA_BUY,2500.0,next_open,438.43,373.64,0.45,0.55,fair,0.0,qqq_mild_strength_satellite_qqq_tilt,CAPE=28.7:fair; qqq_mild_strength_satellite_qqq_tilt,1.25,0.4,0.4,0.05,0.15,0.019447160146693274,,,
2023-11-16,2023-11-15,DCA_BUY,2000.0,next_open,449.22,384.84,0.45,0.55,elevated,0.0,qqq_mild_strength_satellite_qqq_tilt,CAPE=30.0:elevated; qqq_mild_strength_satellite_qqq_tilt,1.0,0.4,0.4,0.05,0.15,0.015515451971828676,,,
2023-11-24,2023-11-22,DCA_BUY,2000.0,next_open,455.07,389.65,0.45,0.55,elevated,0.0,qqq_mild_strength_satellite_qqq_tilt,CAPE=30.0:elevated; qqq_mild_strength_satellite_qqq_tilt,1.0,0.4,0.4,0.05,0.15,0.015151224838609116,,,
2023-11-30,2023-11-29,DCA_BUY,2000.0,next_open,455.48,390.08,0.5,0.5,elevated,0.0,neutral_satellite,CAPE=30.0:elevated; neutral_satellite,1.0,0.4,0.4,0.1,0.1,0.014980988337763134,,,
2023-12-07,2023-12-06,DCA_BUY,2000.0,next_open,456.91,388.07,0.5,0.5,elevated,0.0,neutral_satellite,CAPE=30.0:elevated; neutral_satellite,1.0,0.4,0.4,0.1,0.1,0.014907422313343858,,,
2023-12-14,2023-12-13,DCA_BUY,2000.0,next_open,472.5,404.98,0.5,0.5,elevated,0.0,neutral_satellite,CAPE=30.0:elevated; neutral_satellite,1.0,0.4,0.4,0.1,0.1,0.014137769682274535,,,
2023-12-21,2023-12-20,DCA_BUY,2000.0,next_open,471.33,407.06,0.45,0.55,elevated,0.0,qqq_mild_strength_satellite_qqq_tilt,CAPE=31.4:elevated; qqq_mild_strength_satellite_qqq_tilt,1.0,0.4,0.4,0.05,0.15,0.014020966976714374,,,
2023-12-28,2023-12-27,DCA_BUY,2000.0,next_open,476.88,412.67,0.45,0.55,elevated,0.0,qqq_mild_strength_satellite_qqq_tilt,CAPE=31.4:elevated; qqq_mild_strength_satellite_qqq_tilt,1.0,0.4,0.4,0.05,0.15,0.013604860537036013,,,
2024-01-04,2024-01-03,DCA_BUY,2000.0,next_open,468.3,396.44,0.5,0.5,elevated,0.0,neutral_satellite,CAPE=31.4:elevated; neutral_satellite,1.0,0.4,0.4,0.1,0.1,0.01380575365115827,,,
2024-01-11,2024-01-10,DCA_BUY,2000.0,next_open,477.59,409.79,0.5,0.5,elevated,0.0,neutral_satellite,CAPE=31.4:elevated; neutral_satellite,1.0,0.4,0.4,0.1,0.1,0.013367513777979276,,,
2024-01-18,2024-01-17,DCA_BUY,2000.0,next_open,474.01,410.52,0.5,0.5,elevated,0.0,neutral_satellite,CAPE=32.0:elevated; neutral_satellite,1.0,0.4,0.4,0.1,0.1,0.013299867118357773,,,
2024-01-25,2024-01-24,DCA_BUY,2000.0,next_open,487.575,428.36,0.45,0.55,elevated,0.0,qqq_mild_strength_satellite_qqq_tilt,CAPE=32.0:elevated; qqq_mild_strength_satellite_qqq_tilt,1.0,0.4,0.4,0.05,0.15,0.012682394436081674,,,
2024-02-01,2024-01-31,DCA_BUY,2000.0,next_open,484.63,418.79,0.5,0.5,elevated,0.0,neutral_satellite,CAPE=32.0:elevated; neutral_satellite,1.0,0.4,0.4,0.1,0.1,0.012736352709716812,,,
2024-02-08,2024-02-07,DCA_BUY,2000.0,next_open,498.1,432.11,0.5,0.5,elevated,0.0,neutral_satellite,CAPE=32.0:elevated; neutral_satellite,1.0,0.4,0.4,0.1,0.1,0.012197396242079824,,,
2024-02-15,2024-02-14,DCA_BUY,2000.0,next_open,499.29,433.92,0.5,0.5,elevated,0.0,neutral_satellite,CAPE=32.0:elevated; neutral_satellite,1.0,0.4,0.4,0.1,0.1,0.012055267672241658,,,
2024-02-22,2024-02-21,DCA_BUY,2000.0,next_open,504.01,434.49,0.5,0.5,elevated,0.0,neutral_satellite,CAPE=33.0:elevated; neutral_satellite,1.0,0.4,0.4,0.1,0.1,0.012076113261963128,,,
2024-02-29,2024-02-28,DCA_BUY,2000.0,next_open,508.07,438.23,0.5,0.5,elevated,0.0,neutral_satellite,CAPE=33.0:elevated; neutral_satellite,1.0,0.4,0.4,0.1,0.1,0.011721782937936322,,,
2024-03-07,2024-03-06,DCA_BUY,2000.0,next_open,513.14,442.42,0.5,0.5,elevated,0.0,neutral_satellite,CAPE=33.0:elevated; neutral_satellite,1.0,0.4,0.4,0.1,0.1,0.011527197928354962,,,
2024-03-14,2024-03-13,DCA_BUY,2000.0,next_open,516.97,441.5,0.5,0.5,elevated,0.0,neutral_satellite,CAPE=33.0:elevated; neutral_satellite,1.0,0.4,0.4,0.1,0.1,0.011343470047630602,,,
2024-03-21,2024-03-20,DCA_BUY,2000.0,next_open,523.39,448.88,0.5,0.5,elevated,0.0,neutral_satellite,CAPE=33.8:elevated; neutral_satellite,1.0,0.4,0.4,0.1,0.1,0.011150207280133767,,,
2024-03-28,2024-03-27,DCA_BUY,2000.0,next_open,523.21,444.78,0.5,0.5,elevated,0.0,neutral_satellite,CAPE=33.8:elevated; neutral_satellite,1.0,0.4,0.4,0.1,0.1,0.011013687931163658,,,
2024-04-04,2024-04-03,DCA_BUY,2000.0,next_open,523.52,446.33,0.5,0.5,elevated,0.0,neutral_satellite,CAPE=33.8:elevated; neutral_satellite,1.0,0.4,0.4,0.1,0.1,0.010989216506465699,,,
2024-04-11,2024-04-10,DCA_BUY,2000.0,next_open,515.68,440.26,0.5,0.5,elevated,0.0,neutral_satellite,CAPE=33.8:elevated; neutral_satellite,1.0,0.4,0.4,0.1,0.1,0.01099428593467956,,,
2024-04-18,2024-04-17,DCA_BUY,2000.0,next_open,501.98,426.49,0.5,0.5,elevated,0.0,neutral_satellite,CAPE=33.0:elevated; neutral_satellite,1.0,0.4,0.4,0.1,0.1,0.011205336249797342,,,
2024-04-25,2024-04-24,DCA_BUY,2000.0,next_open,499.18,419.24,0.5,0.5,elevated,0.0,neutral_satellite,CAPE=33.0:elevated; neutral_satellite,1.0,0.4,0.4,0.1,0.1,0.011050811022322563,,,
2024-05-02,2024-05-01,DCA_BUY,2000.0,next_open,504.15,425.3,0.5,0.5,elevated,0.0,neutral_satellite,CAPE=33.0:elevated; neutral_satellite,1.0,0.4,0.4,0.1,0.1,0.011072837166061559,,,
2024-05-09,2024-05-08,DCA_BUY,2000.0,next_open,517.38,440.33,0.5,0.5,elevated,0.0,neutral_satellite,CAPE=33.0:elevated; neutral_satellite,1.0,0.4,0.4,0.1,0.1,0.010563690848050268,,,
2024-05-16,2024-05-15,DCA_BUY,2000.0,next_open,529.88,452.71,0.5,0.5,elevated,0.0,neutral_satellite,CAPE=33.8:elevated; neutral_satellite,1.0,0.4,0.4,0.1,0.1,0.010201814159394241,,,
2024-05-23,2024-05-22,DCA_BUY,2000.0,next_open,532.96,460.55,0.5,0.5,elevated,0.0,neutral_satellite,CAPE=33.8:elevated; neutral_satellite,1.0,0.4,0.4,0.1,0.1,0.010083643782296477,,,
2024-05-30,2024-05-29,DCA_BUY,2000.0,next_open,524.52,455.5,0.5,0.5,elevated,0.0,neutral_satellite,CAPE=33.8:elevated; neutral_satellite,1.0,0.4,0.4,0.1,0.1,0.010024641639853176,,,
2024-06-06,2024-06-05,DCA_BUY,2000.0,next_open,534.98,464.22,0.5,0.5,elevated,0.0,neutral_satellite,CAPE=33.8:elevated; neutral_satellite,1.0,0.4,0.4,0.1,0.1,0.009791093416701618,,,
2024-06-13,2024-06-12,DCA_BUY,2000.0,next_open,543.15,477.72,0.5,0.5,elevated,0.0,neutral_satellite,CAPE=33.8:elevated; neutral_satellite,1.0,0.4,0.4,0.1,0.1,0.009540815949934039,,,
2024-06-20,2024-06-18,DCA_BUY,2000.0,next_open,549.44,486.42,0.45,0.55,elevated,0.0,qqq_mild_strength_satellite_qqq_tilt,CAPE=34.8:elevated; qqq_mild_strength_satellite_qqq_tilt,1.0,0.4,0.4,0.05,0.15,0.009294173249305527,,,
2024-06-27,2024-06-26,DCA_BUY,2000.0,next_open,545.37,480.12,0.45,0.55,elevated,0.0,qqq_mild_strength_satellite_qqq_tilt,CAPE=34.8:elevated; qqq_mild_strength_satellite_qqq_tilt,1.0,0.4,0.4,0.05,0.15,0.00929998171103867,,,
2024-07-05,2024-07-03,DCA_BUY,2000.0,next_open,551.77,491.89,0.45,0.55,elevated,0.0,qqq_mild_strength_satellite_qqq_tilt,CAPE=34.8:elevated; qqq_mild_strength_satellite_qqq_tilt,1.0,0.4,0.4,0.05,0.15,0.009074921599167486,,,
2024-07-11,2024-07-10,DCA_BUY,2000.0,next_open,561.44,503.07,0.45,0.55,elevated,0.0,qqq_mild_strength_satellite_qqq_tilt,CAPE=34.8:elevated; qqq_mild_strength_satellite_qqq_tilt,1.0,0.4,0.4,0.05,0.15,0.008821135897897627,,,
2024-07-18,2024-07-17,DCA_BUY,1500.0,next_open,558.51,485.53,0.5,0.5,expensive,0.0,neutral_satellite,CAPE=35.5:expensive; trend_confirmed_min_0_75x; neutral_satellite,0.75,0.4,0.4,0.1,0.1,0.009006300681445938,,,
2024-07-25,2024-07-24,DCA_BUY,1500.0,next_open,541.35,463.72,0.5,0.5,expensive,0.0,neutral_satellite,CAPE=35.5:expensive; trend_confirmed_min_0_75x; neutral_satellite,0.75,0.4,0.4,0.1,0.1,0.01110276326668478,,,
2024-08-01,2024-07-31,DCA_BUY,1500.0,next_open,552.57,471.76,0.5,0.5,expensive,0.0,neutral_satellite,CAPE=35.5:expensive; trend_confirmed_min_0_75x; neutral_satellite,0.75,0.4,0.4,0.1,0.1,0.012645057518251722,,,
2024-08-08,2024-08-07,DCA_BUY,2500.0,next_open,523.91,441.06,0.45,0.55,expensive,1.0,dip_buy_satellite_balanced_or_qqq_tilt,"CAPE=35.5:expensive; panic_ladder_1:tier1_dip:VIX=27.9,RSI=33.5,DD=-8.2%; dip_buy_satellite_balanced_or_qqq_tilt",1.25,0.4,0.4,0.05,0.15,0.015394200728240562,,,
2024-08-15,2024-08-14,DCA_BUY,1500.0,next_open,549.5,468.76,0.5,0.5,expensive,0.0,neutral_satellite,CAPE=35.5:expensive; neutral_satellite,0.75,0.4,0.4,0.1,0.1,0.012653341335432836,,,
2024-08-22,2024-08-21,DCA_BUY,1500.0,next_open,562.56,484.84,0.5,0.5,expensive,0.0,neutral_satellite,CAPE=35.1:expensive; trend_confirmed_min_0_75x; neutral_satellite,0.75,0.4,0.4,0.1,0.1,0.013844746334675919,,,
2024-08-29,2024-08-28,DCA_BUY,1500.0,next_open,560.31,473.28,0.5,0.5,expensive,0.0,neutral_satellite,CAPE=35.1:expensive; neutral_satellite,0.75,0.4,0.4,0.1,0.1,0.015698770221781694,,,
2024-09-05,2024-09-04,DCA_BUY,1500.0,next_open,550.89,458.97,0.5,0.5,expensive,0.0,neutral_satellite,CAPE=35.1:expensive; neutral_satellite,0.75,0.4,0.4,0.1,0.1,0.017644616765258143,,,
2024-09-12,2024-09-11,DCA_BUY,1500.0,next_open,555.01,468.65,0.5,0.5,expensive,0.0,neutral_satellite,CAPE=35.1:expensive; neutral_satellite,0.75,0.4,0.4,0.1,0.1,0.019039697415061983,,,
2024-09-19,2024-09-18,DCA_BUY,1500.0,next_open,571.01,482.61,0.6000000000000001,0.4,expensive,0.0,qqq_weak_satellite_to_spy,CAPE=35.7:expensive; qqq_weak_satellite_to_spy,0.75,0.4,0.4,0.2,0.0,0.02044968867940199,,,
2024-09-26,2024-09-25,DCA_BUY,1500.0,next_open,574.38,493.37,0.5,0.5,expensive,0.0,neutral_satellite,CAPE=35.7:expensive; neutral_satellite,0.75,0.4,0.4,0.1,0.1,0.021504924191863756,,,
2024-10-03,2024-10-02,DCA_BUY,1500.0,next_open,567.36,479.74,0.5,0.5,expensive,0.0,neutral_satellite,CAPE=35.7:expensive; neutral_satellite,0.75,0.4,0.4,0.1,0.1,0.023130032746445546,,,
2024-10-10,2024-10-09,DCA_BUY,1500.0,next_open,575.77,490.85,0.5,0.5,expensive,0.0,neutral_satellite,CAPE=35.7:expensive; neutral_satellite,0.75,0.4,0.4,0.1,0.1,0.02416155362490906,,,
2024-10-17,2024-10-16,DCA_BUY,1500.0,next_open,585.91,496.44,0.5,0.5,expensive,0.0,neutral_satellite,CAPE=36.6:expensive; neutral_satellite,0.75,0.4,0.4,0.1,0.1,0.02557311831844401,,,
2024-10-24,2024-10-23,DCA_BUY,1500.0,next_open,579.98,492.11,0.5,0.5,expensive,0.0,neutral_satellite,CAPE=36.6:expensive; neutral_satellite,0.75,0.4,0.4,0.1,0.1,0.027163180203247355,,,
2024-10-31,2024-10-30,DCA_BUY,1500.0,next_open,575.56,492.38,0.5,0.5,expensive,0.0,neutral_satellite,CAPE=36.6:expensive; neutral_satellite,0.75,0.4,0.4,0.1,0.1,0.028284851517579597,,,
2024-11-07,2024-11-06,DCA_BUY,1500.0,next_open,593.08,508.4,0.5,0.5,expensive,0.0,neutral_satellite,CAPE=36.6:expensive; trend_confirmed_min_0_75x; neutral_satellite,0.75,0.4,0.4,0.1,0.1,0.02913882449514111,,,
2024-11-14,2024-11-13,DCA_BUY,1500.0,next_open,597.32,511.91,0.5,0.5,expensive,0.0,neutral_satellite,CAPE=36.6:expensive; neutral_satellite,0.75,0.4,0.4,0.1,0.1,0.030136548940355876,,,
2024-11-21,2024-11-20,DCA_BUY,1500.0,next_open,593.4,506.24,0.5,0.5,expensive,0.0,neutral_satellite,CAPE=37.4:expensive; neutral_satellite,0.75,0.4,0.4,0.1,0.1,0.03191345598741121,,,
2024-11-29,2024-11-27,DCA_BUY,1500.0,next_open,599.66,505.93,0.5,0.5,expensive,0.0,neutral_satellite,CAPE=37.4:expensive; trend_confirmed_min_0_75x; neutral_satellite,0.75,0.4,0.4,0.1,0.1,0.03295875206005181,,,
2024-12-05,2024-12-04,DCA_BUY,1500.0,next_open,607.66,523.31,0.5,0.5,expensive,0.0,neutral_satellite,CAPE=37.4:expensive; overbought_expensive_soft_cap:RSI=70.7; trend_confirmed_min_0_75x; neutral_satellite,0.75,0.4,0.4,0.1,0.1,0.033402747610379376,,,
2024-12-12,2024-12-11,DCA_BUY,1500.0,next_open,606.58,527.68,0.45,0.55,expensive,0.0,qqq_mild_strength_satellite_qqq_tilt,CAPE=37.4:expensive; trend_confirmed_min_0_75x; qqq_mild_strength_satellite_qqq_tilt,0.75,0.4,0.4,0.05,0.15,0.03442122542432779,,,
2024-12-19,2024-12-18,DCA_BUY,1500.0,next_open,591.36,521.19,0.5,0.5,expensive,0.0,neutral_satellite,CAPE=37.7:expensive; neutral_satellite,0.75,0.4,0.4,0.1,0.1,0.03669493701879536,,,
2024-12-26,2024-12-24,DCA_BUY,1500.0,next_open,599.5,528.32,0.45,0.55,expensive,0.0,qqq_mild_strength_satellite_qqq_tilt,CAPE=37.7:expensive; trend_confirmed_min_0_75x; qqq_mild_strength_satellite_qqq_tilt,0.75,0.4,0.4,0.05,0.15,0.037019174256866044,,,
2025-01-02,2024-12-31,DCA_BUY,1500.0,next_open,589.39,514.3,0.45,0.55,expensive,0.0,qqq_mild_strength_satellite_qqq_tilt,CAPE=37.7:expensive; trend_confirmed_min_0_75x; qqq_mild_strength_satellite_qqq_tilt,0.75,0.4,0.4,0.05,0.15,0.039399668066337996,,,
2025-01-10,2025-01-08,DCA_BUY,1500.0,next_open,585.88,511.48,0.5,0.5,expensive,0.0,neutral_satellite,CAPE=37.7:expensive; trend_confirmed_min_0_75x; neutral_satellite,0.75,0.4,0.4,0.1,0.1,0.040352320683564785,,,
2025-01-16,2025-01-15,DCA_BUY,1500.0,next_open,594.175,518.98,0.5,0.5,expensive,0.0,neutral_satellite,CAPE=37.1:expensive; trend_confirmed_min_0_75x; neutral_satellite,0.75,0.4,0.4,0.1,0.1,0.04139440678262425,,,
2025-01-23,2025-01-22,DCA_BUY,1500.0,next_open,605.8,529.04,0.45,0.55,expensive,0.0,qqq_mild_strength_satellite_qqq_tilt,CAPE=37.1:expensive; trend_confirmed_min_0_75x; qqq_mild_strength_satellite_qqq_tilt,0.75,0.4,0.4,0.05,0.15,0.041537225684278166,,,
2025-01-30,2025-01-29,DCA_BUY,1500.0,next_open,603.96,523.71,0.5,0.5,expensive,0.0,neutral_satellite,CAPE=37.1:expensive; trend_confirmed_min_0_75x; neutral_satellite,0.75,0.4,0.4,0.1,0.1,0.043293209604422844,,,
2025-02-06,2025-02-05,DCA_BUY,1500.0,next_open,605.99,527.36,0.5,0.5,expensive,0.0,neutral_satellite,CAPE=37.1:expensive; trend_confirmed_min_0_75x; neutral_satellite,0.75,0.4,0.4,0.1,0.1,0.04409517942219703,,,
2025-02-13,2025-02-12,DCA_BUY,1500.0,next_open,604.48,529.98,0.5,0.5,expensive,0.0,neutral_satellite,CAPE=37.1:expensive; trend_confirmed_min_0_75x; neutral_satellite,0.75,0.4,0.4,0.1,0.1,0.04518450441044373,,,
2025-02-20,2025-02-19,DCA_BUY,1500.0,next_open,611.54,538.73,0.5,0.5,expensive,0.0,neutral_satellite,CAPE=37.2:expensive; trend_confirmed_min_0_75x; neutral_satellite,0.75,0.4,0.4,0.1,0.1,0.04548143356512629,,,
2025-02-27,2025-02-26,DCA_BUY,1500.0,next_open,596.85,518.13,0.5,0.5,expensive,0.0,neutral_satellite,CAPE=37.2:expensive; trend_confirmed_min_0_75x; neutral_satellite,0.75,0.4,0.4,0.1,0.1,0.04837735820993053,,,
2025-03-06,2025-03-05,DCA_BUY,1500.0,next_open,575.48,493.69,0.5,0.5,expensive,0.0,neutral_satellite,CAPE=37.2:expensive; neutral_satellite,0.75,0.4,0.4,0.1,0.1,0.05055198378643849,,,
2025-03-13,2025-03-12,DCA_BUY,2500.0,next_open,558.49,476.25,0.4,0.6000000000000001,expensive,2.0,panic_tier_2_satellite_to_qqq,"CAPE=37.2:expensive; falling_knife_guard; panic_ladder_2:tier1_dip:VIX=24.2,RSI=31.0,DD=-8.8%,tier2_panic:VIX=24.2,RSI=31.0,DD=-8.8%; panic_tier_2_satellite_to_qqq",1.25,0.4,0.4,0.0,0.2,0.0540321036535646,,,
2025-03-20,2025-03-19,DCA_BUY,1000.0,next_open,563.33,476.88,0.6000000000000001,0.4,elevated,0.0,qqq_weak_satellite_to_spy,CAPE=34.8:elevated; below_sma200_cap; qqq_weak_satellite_to_spy,0.5,0.4,0.4,0.2,0.0,0.05171842329277226,,,
2025-03-27,2025-03-26,DCA_BUY,1000.0,next_open,567.18,482.41,0.6000000000000001,0.4,elevated,0.0,qqq_weak_satellite_to_spy,CAPE=34.8:elevated; below_sma200_cap; qqq_weak_satellite_to_spy,0.5,0.4,0.4,0.2,0.0,0.054014577430249795,,,
2025-04-03,2025-04-02,DCA_BUY,1000.0,next_open,545.11,456.44,0.6000000000000001,0.4,elevated,0.0,qqq_weak_satellite_to_spy,CAPE=34.8:elevated; below_sma200_cap; qqq_weak_satellite_to_spy,0.5,0.4,0.4,0.2,0.0,0.057217070296807775,,,
2025-04-04,2025-04-03,MONTHLY_TRIM,,next_open,523.67,438.14,,,elevated,,,"CAPE=34.8:elevated; falling_knife_guard; panic_ladder_2:tier1_dip:VIX=30.0,RSI=31.6,DD=-12.4%,tier2_panic:VIX=30.0,RSI=31.6,DD=-12.4%; risk_off_satellite_to_spy; monthly_risk_off_trim",,,,,,,16787.2,0.0,0.1
2025-04-10,2025-04-09,DCA_BUY,1000.0,next_open,532.17,453.56,0.6000000000000001,0.4,elevated,0.0,risk_off_satellite_to_spy,CAPE=34.8:elevated; below_sma200_cap; risk_off_satellite_to_spy; monthly_risk_off_trim,0.5,0.4,0.4,0.2,0.0,0.11035041440761205,,,
2025-04-17,2025-04-16,DCA_BUY,1000.0,next_open,527.64,447.17,0.6000000000000001,0.4,elevated,0.0,risk_off_satellite_to_spy,CAPE=32.6:elevated; below_sma200_cap; risk_off_satellite_to_spy; monthly_risk_off_trim,0.5,0.4,0.4,0.2,0.0,0.11723065895692417,,,
2025-04-24,2025-04-23,DCA_BUY,1000.0,next_open,536.715,456.48,0.6000000000000001,0.4,elevated,0.0,risk_off_satellite_to_spy,CAPE=32.6:elevated; below_sma200_cap; risk_off_satellite_to_spy,0.5,0.4,0.4,0.2,0.0,0.11735334088335059,,,
2025-05-01,2025-04-30,DCA_BUY,1000.0,next_open,560.37,483.41,0.6000000000000001,0.4,elevated,0.0,qqq_weak_satellite_to_spy,CAPE=32.6:elevated; below_sma200_cap; qqq_weak_satellite_to_spy,0.5,0.4,0.4,0.2,0.0,0.11541936003657273,,,
2025-05-08,2025-05-07,DCA_BUY,1000.0,next_open,565.24,488.53,0.6000000000000001,0.4,elevated,0.0,qqq_weak_satellite_to_spy,CAPE=32.6:elevated; below_sma200_cap; qqq_weak_satellite_to_spy,0.5,0.4,0.4,0.2,0.0,0.11612054672620542,,,
